,volume,livre,chapitre,id,count,gender,number,mentions,agent,patient,mod,poss,action,affect_emotion,body_parts,capability_obligation,cognition,communication,environment,existence_state,human_relations,motion,not_a_valid_character_attribute,perception,personality_traits,physical_objects,physical_traits,possession,sociological
3169,hugo_les_miserables_idylle_plumet_epopee_st_denis,Livre_douzieme_Corinthe,Chapitre_VII_Lhomme_recrute_rue_des_Bill,3.0,"{'occurrence': 10, 'mention_ratio': 0.0575}","{'ratio': 0, 'inference': {'Male': 0, 'Female': 0}, 'max': 0, 'argmax': 'Null'}","{'ratio': 0.2, 'inference': {'Singular': 0.0, 'Plural': 1.0}, 'max': 1.0, 'argmax': 'Plural'}","{'proper': [], 'common': [{'n': '\xa0', 'c': 1}], 'pronoun': [{'n': 'on', 'c': 7}, {'n': 'nous', 'c': 2}]}","[{'w': 'trouver', 'i': 997}, {'w': 'laisser', 'i': 1083}, {'w': 'tâter', 'i': 1100}, {'w': 'saisir', 'i': 1104}, {'w': 'redresser', 'i': 1183}, {'w': 'nouer', 'i': 1188}, {'w': 'attacher', 'i': 1197}, {'w': 'ménager', 'i': 1399}]",[],"[{'w': 'juge', 'i': 1426}]",[],5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
3170,hugo_les_miserables_idylle_plumet_epopee_st_denis,Livre_douzieme_Corinthe,Chapitre_VII_Lhomme_recrute_rue_des_Bill,4.0,"{'occurrence': 10, 'mention_ratio': 0.0575}","{'ratio': 0.2, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 0.8, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'gavroche', 'c': 1}], 'common': [{'n': '\xa0', 'c': 2}], 'pronoun': [{'n': 'je', 'c': 2}, {'n': 'toi', 'c': 1}, {'n': 'ton', 'c': 1}, {'n': 't’', 'c': 1}, {'n': 'j’', 'c': 1}, {'n': 'il', 'c': 1}]}","[{'w': 'aller', 'i': 1460}, {'w': 'ajouter', 'i': 1488}, {'w': 'laisse', 'i': 1493}, {'w': 'vouloir', 'i': 1499}]","[{'w': 'appeler', 'i': 1434}]",[],"[{'w': 'affaire', 'i': 1445}]",1,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0
3171,hugo_les_miserables_idylle_plumet_epopee_st_denis,Livre_douzieme_Corinthe,Chapitre_VII_Lhomme_recrute_rue_des_Bill,5.0,"{'occurrence': 9, 'mention_ratio': 0.0517}","{'ratio': 0.1111, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 0.6667000000000001, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'javert', 'c': 1}], 'common': [{'n': 'un mouchard', 'c': 1}, {'n': '\xa0', 'c': 1}, {'n': '\xa0 mouchard', 'c': 1}], 'pronoun': [{'n': 'son', 'c': 2}, {'n': 'lui', 'c': 1}, {'n': 'l’', 'c': 1}, {'n': 'vous', 'c': 1}]}",[],"[{'w': 'redresser', 'i': 1183}, {'w': 'attacher', 'i': 1197}]",[],"[{'w': 'nom', 'i': 1213}, {'w': 'fusil', 'i': 1483}]",1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
3172,hugo_les_miserables_idylle_plumet_epopee_st_denis,Livre_douzieme_Corinthe,Chapitre_VII_Lhomme_recrute_rue_des_Bill,6.0,"{'occurrence': 6, 'mention_ratio': 0.0345}","{'ratio': 0.33330000000000004, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 0.6667000000000001, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'le bel enjolras', 'c': 1}], 'common': [], 'pronoun': [{'n': 'vous', 'c': 2}, {'n': 'il', 'c': 1}, {'n': 'je', 'c': 1}, {'n': 'me', 'c': 1}]}","[{'w': 'dire', 'i': 1418}, {'w': 'appeler', 'i': 1434}, {'w': 'dire', 'i': 1454}, {'w': 'donner', 'i': 1481}]",[],"[{'w': 'bel', 'i': 1420}]",[],0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0
3173,hugo_les_miserables_idylle_plumet_epopee_st_denis,Livre_douzieme_Corinthe,Chapitre_VII_Lhomme_recrute_rue_des_Bill,7.0,"{'occurrence': 5, 'mention_ratio': 0.0287}","{'ratio': 0, 'inference': {'Male': 0, 'Female': 0}, 'max': 0, 'argmax': 'Null'}","{'ratio': 0.8, 'inference': {'Singular': 0.0, 'Plural': 1.0}, 'max': 1.0, 'argmax': 'Plural'}","{'proper': [], 'common': [{'n': 'trois autres', 'c': 1}, {'n': 'ces quatre hommes', 'c': 1}, {'n': 'quatre portefaix aux larges épaules', 'c': 1}, {'n': 'aux quatre hommes', 'c': 1}], 'pronoun': [{'n': 'ils', 'c': 1}]}","[{'w': 'aller', 'i': 796}]",[],"[{'w': 'prêt', 'i': 826}]",[],0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3174,hugo_les_miserables_idylle_plumet_epopee_st_denis,Livre_douzieme_Corinthe,Chapitre_VII_Lhomme_recrute_rue_des_Bill,8.0,"{'occurrence': 3, 'mention_ratio': 0.0172}","{'ratio': 0.33330000000000004, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'gavroche', 'c': 1}], 'common': [], 'pronoun': [{'n': 'ses', 'c': 1}, {'n': 'j’', 'c': 1}]}","[{'w': 'hausser', 'i': 623}, {'w': 'aller', 'i': 648}]",[],[],"[{'w': 'hanche', 'i': 626}]",0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
3175,hugo_les_miserables_idylle_plumet_epopee_st_denis,Livre_douzieme_Corinthe,Chapitre_VII_Lhomme_recrute_rue_des_Bill,9.0,"{'occurrence': 3, 'mention_ratio': 0.0172}","{'ratio': 0.33330000000000004, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 0.33330000000000004, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [], 'common': [{'n': 'un ouvrier du port aux vins', 'c': 1}, {'n': 'l’ ouvrier', 'c': 1}], 'pronoun': [{'n': 'qui', 'c': 1}]}","[{'w': 'trouver', 'i': 765}, {'w': 'sortir', 'i': 770}, {'w': 'rentrer', 'i': 776}]",[],[],[],0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
3176,hugo_les_miserables_idylle_plumet_epopee_st_denis,Livre_douzieme_Corinthe,Chapitre_VII_Lhomme_recrute_rue_des_Bill,10.0,"{'occurrence': 2, 'mention_ratio': 0.0115}","{'ratio': 1.0, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'enjolras', 'c': 1}], 'common': [], 'pronoun': [{'n': 'il', 'c': 1}]}","[{'w': 'sentir', 'i': 73}, {'w': 'aller', 'i': 90}]",[],[],[],0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3177,hugo_les_miserables_idylle_plumet_epopee_st_denis,Livre_douzieme_Corinthe,Chapitre_VII_Lhomme_recrute_rue_des_Bill,11.0,"{'occurrence': 2, 'mention_ratio': 0.0115}","{'ratio': 0.5, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 0.5, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'gavroche', 'c': 1}], 'common': [], 'pronoun': [{'n': 'qui', 'c': 1}]}","[{'w': 'mettre', 'i': 96}]","[{'w': 'trouver', 'i': 91}]",[],[],1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3178,hugo_les_miserables_idylle_plumet_epopee_st_denis,Livre_douzieme_Corinthe,Chapitre_VII_Lhomme_recrute_rue_des_Bill,12.0,"{'occurrence': 2, 'mention_ratio': 0.0115}","{'ratio': 0, 'inference': {'Male': 0, 'Female': 0}, 'max': 0, 'argmax': 'Null'}","{'ratio': 1.0, 'inference': {'Singular': 0.0, 'Plural': 1.0}, 'max': 1.0, 'argmax': 'Plural'}","{'proper': [], 'common': [{'n': 'les insurgés', 'c': 1}, {'n': 'des insurgés', 'c': 1}], 'pronoun': []}","[{'w': 'avoir', 'i': 144}]",[],[],"[{'w': 'soin', 'i': 145}, {'w': 'bande', 'i': 291}]",0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
3179,hugo_les_miserables_idylle_plumet_epopee_st_denis,Livre_douzieme_Corinthe,Chapitre_VII_Lhomme_recrute_rue_des_Bill,13.0,"{'occurrence': 2, 'mention_ratio': 0.0115}","{'ratio': 0.5, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'gavroche', 'c': 1}], 'common': [], 'pronoun': [{'n': 'ses', 'c': 1}]}",[],[],[],"[{'w': 'cartouche', 'i': 170}]",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3180,hugo_les_miserables_idylle_plumet_epopee_st_denis,Livre_douzieme_Corinthe,Chapitre_VII_Lhomme_recrute_rue_des_Bill,14.0,"{'occurrence': 2, 'mention_ratio': 0.0115}","{'ratio': 0.5, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'enjolras', 'c': 1}], 'common': [], 'pronoun': [{'n': 'me', 'c': 1}]}",[],"[{'w': 'dire', 'i': 583}]",[],[],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3181,hugo_les_miserables_idylle_plumet_epopee_st_denis,Livre_douzieme_Corinthe,Chapitre_VII_Lhomme_recrute_rue_des_Bill,15.0,"{'occurrence': 2, 'mention_ratio': 0.0115}","{'ratio': 1.0, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'enjolras', 'c': 1}], 'common': [], 'pronoun': [{'n': 'il', 'c': 1}]}","[{'w': 'déplier', 'i': 1111}, {'w': 'lire', 'i': 1115}]",[],[],[],1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3182,hugo_les_miserables_idylle_plumet_epopee_st_denis,Livre_douzieme_Corinthe,Chapitre_VII_Lhomme_recrute_rue_des_Bill,16.0,"{'occurrence': 2, 'mention_ratio': 0.0115}","{'ratio': 0.5, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 0.5, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'gavroche', 'c': 1}], 'common': [], 'pronoun': [{'n': 'qui', 'c': 1}]}","[{'w': 'assister', 'i': 1221}, {'w': 'approuver', 'i': 1228}, {'w': 'approcher', 'i': 1237}, {'w': 'dire', 'i': 1242}]",[],[],[],1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
3183,hugo_les_miserables_idylle_plumet_epopee_st_denis,Livre_douzieme_Corinthe,Chapitre_VII_Lhomme_recrute_rue_des_Bill,17.0,"{'occurrence': 2, 'mention_ratio': 0.0115}","{'ratio': 0.5, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'javert', 'c': 1}], 'common': [], 'pronoun': [{'n': 'lui', 'c': 1}]}",[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3184,hugo_les_miserables_idylle_plumet_epopee_st_denis,Livre_douzieme_Corinthe,Chapitre_VII_Lhomme_recrute_rue_des_Bill,18.0,"{'occurrence': 2, 'mention_ratio': 0.0115}","{'ratio': 1.0, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'javert', 'c': 1}], 'common': [], 'pronoun': [{'n': 'il', 'c': 1}]}","[{'w': 'pouvoir', 'i': 1325}, {'w': 'lever', 'i': 1330}]",[],[],[],0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3185,hugo_les_miserables_idylle_plumet_epopee_st_denis,Livre_douzieme_Corinthe,Chapitre_VII_Lhomme_recrute_rue_des_Bill,19.0,"{'occurrence': 2, 'mention_ratio': 0.0115}","{'ratio': 0.5, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'javert', 'c': 1}], 'common': [], 'pronoun': [{'n': 'son', 'c': 1}]}","[{'w': 'répliquer', 'i': 1378}]",[],[],"[{'w': 'accent', 'i': 1381}]",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3186,hugo_les_miserables_idylle_plumet_epopee_st_denis,Livre_douzieme_Corinthe,Chapitre_VIII_Plusieurs_points_dinterrog,0.0,"{'occurrence': 39, 'mention_ratio': 0.1912}","{'ratio': 0.33330000000000004, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 0.6667000000000001, 'inference': {'Singular': 0.77, 'Plural': 0.23}, 'max': 0.77, 'argmax': 'Singular'}","{'proper': [{'n': 'un nommé le cabuc', 'c': 1}, {'n': 'le cabuc', 'c': 1}, {'n': 'un nommé ou surnommé le cabuc', 'c': 1}, {'n': 'ce cabuc', 'c': 1}], 'common': [{'n': 'le portier', 'c': 5}, {'n': '\xa0', 'c': 3}, {'n': 'citoyens', 'c': 2}, {'n': 'un être', 'c': 1}, {'n': 'une espèce d’ ivrogne sauvage', 'c': 1}, {'n': 'cet homme', 'c': 1}, {'n': 'un bonhomme en cheveux gris', 'c': 1}, {'n': 'l’ homme', 'c': 1}, {'n': 'le crocheteur trapu et robuste', 'c': 1}, {'n': '\xa0 citoyens', 'c': 1}, {'n': 'tout le groupe insurgé', 'c': 1}, {'n': 'les insurgés', 'c': 1}], 'pronoun': [{'n': 'qui', 'c': 5}, {'n': 'le', 'c': 1}, {'n': 'lui', 'c': 1}, {'n': 'il', 'c': 1}, {'n': '-vous', 'c': 1}, {'n': 'tu', 'c': 1}, {'n': 'je', 'c': 1}, {'n': 'mes', 'c': 1}, {'n': 'l’', 'c': 1}, {'n': 'vous', 'c': 1}, {'n': 'ceux', 'c': 1}, {'n': 'l’ autre', 'c': 1}]}","[{'w': 'nommer', 'i': 17}, {'w': 'gesticuler', 'i': 162}, {'w': 'vociférer', 'i': 164}, {'w': 'avoir', 'i': 166}, {'w': 'attabler', 'i': 209}, {'w': 'boire', 'i': 231}, {'w': 'écrier', 'i': 274}, {'w': 'savoir', 'i': 281}, {'w': 'cogner', 'i': 536}, {'w': 'interrompre', 'i': 538}, {'w': 'demander', 'i': 544}, {'w': 'voir', 'i': 616}, {'w': 'dire', 'i': 641}, {'w': 'dire', 'i': 648}, {'w': 'achever', 'i': 657}, {'w': 'voir', 'i': 1396}, {'w': 'écouter', 'i': 1410}, {'w': 'tressaillir', 'i': 1411}]","[{'w': 'avoir', 'i': 149}, {'w': 'connaître', 'i': 198}, {'w': 'coucher', 'i': 591}, {'w': 'plier', 'i': 873}, {'w': 'agenouiller', 'i': 884}, {'w': 'rejoindre', 'i': 1929}]","[{'w': 'inconnu', 'i': 192}, {'w': 'ivre', 'i': 201}, {'w': 'portier', 'i': 531}, {'w': 'trapu', 'i': 879}, {'w': 'robuste', 'i': 881}, {'w': 'tout', 'i': 1873}, {'w': 'émotion', 'i': 1881}]",[],5,1,0,0,4,7,0,0,0,1,3,5,3,0,1,0,1
3187,hugo_les_miserables_idylle_plumet_epopee_st_denis,Livre_douzieme_Corinthe,Chapitre_VIII_Plusieurs_points_dinterrog,1.0,"{'occurrence': 17, 'mention_ratio': 0.0833}","{'ratio': 0.058800000000000005, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'enjolras', 'c': 1}], 'common': [], 'pronoun': [{'n': 'je', 'c': 7}, {'n': 'j’', 'c': 5}, {'n': 'sa', 'c': 1}, {'n': 'il', 'c': 1}, {'n': 'moi', 'c': 1}, {'n': 'ton', 'c': 1}]}","[{'w': 'demeurer', 'i': 1233}, {'w': 'élever', 'i': 1254}, {'w': 'faire', 'i': 1282}, {'w': 'tuer', 'i': 1296}, {'w': 'devoir', 'i': 1300}, {'w': 'devoir', 'i': 1307}, {'w': 'juger', 'i': 1363}, {'w': 'condamner', 'i': 1365}, {'w': 'faire', 'i': 1382}, {'w': 'juger', 'i': 1391}, {'w': 'condamner', 'i': 1406}, {'w': 'obéir', 'i': 1441}, {'w': 'prononcer', 'i': 1507}, {'w': 'glorifier', 'i': 1512}, {'w': 'servir', 'i': 1525}, {'w': 'haïr', 'i': 1532}]",[],[],"[{'w': 'sérénité', 'i': 1248}, {'w': 'sort', 'i': 1418}]",1,3,0,0,2,4,0,2,0,2,3,0,0,0,0,0,1
3188,hugo_les_miserables_idylle_plumet_epopee_st_denis,Livre_douzieme_Corinthe,Chapitre_VIII_Plusieurs_points_dinterrog,2.0,"{'occurrence': 14, 'mention_ratio': 0.06860000000000001}","{'ratio': 0.6429, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 0.8571000000000001, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'le cabuc', 'c': 1}], 'common': [{'n': 'cet homme', 'c': 3}, {'n': 'l’ assassin', 'c': 1}, {'n': 'le cadavre', 'c': 1}, {'n': 'du misérable', 'c': 1}, {'n': 'ce grave jeune homme , bourreau et prêtre , de lumière', 'c': 1}], 'pronoun': [{'n': 'le', 'c': 2}, {'n': 'ses', 'c': 1}, {'n': 'qu’', 'c': 1}, {'n': 'il', 'c': 1}, {'n': 'l’', 'c': 1}]}","[{'w': 'essayer', 'i': 1016}, {'w': 'trembler', 'i': 1022}, {'w': 'tomber', 'i': 1158}, {'w': 'faire', 'i': 1274}, {'w': 'tuer', 'i': 1288}]","[{'w': 'lâcher', 'i': 1030}, {'w': 'pousser', 'i': 1184}, {'w': 'agiter', 'i': 1207}, {'w': 'jeter', 'i': 1219}, {'w': 'tuer', 'i': 1296}, {'w': 'juger', 'i': 1363}, {'w': 'exécuter', 'i': 1435}, {'w': 'avoir', 'i': 1709}]","[{'w': 'grave', 'i': 1714}, {'w': 'jeune', 'i': 1715}]","[{'w': 'membre', 'i': 1026}, {'w': 'corps', 'i': 1203}]",4,3,2,0,0,1,0,0,0,3,1,0,0,0,2,0,1
3189,hugo_les_miserables_idylle_plumet_epopee_st_denis,Livre_douzieme_Corinthe,Chapitre_VIII_Plusieurs_points_dinterrog,3.0,"{'occurrence': 13, 'mention_ratio': 0.0637}","{'ratio': 0.5385, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'le cabuc', 'c': 1}], 'common': [{'n': 'le meurtrier', 'c': 2}], 'pronoun': [{'n': 'il', 'c': 4}, {'n': 'son', 'c': 2}, {'n': 'lui', 'c': 2}, {'n': 'toi', 'c': 1}, {'n': 'tu', 'c': 1}]}","[{'w': 'dire', 'i': 742}, {'w': 'prononcer', 'i': 761}, {'w': 'sentir', 'i': 766}, {'w': 'entendre', 'i': 786}, {'w': 'retourner', 'i': 802}, {'w': 'voir', 'i': 804}, {'w': 'avoir', 'i': 1050}, {'w': 'murmurer', 'i': 1058}, {'w': 'baisser', 'i': 1065}, {'w': 'balbutier', 'i': 1069}]",[],[],"[{'w': 'fusil', 'i': 755}, {'w': 'épaule', 'i': 774}, {'w': 'minute', 'i': 1052}]",0,1,1,0,0,3,0,1,0,2,1,3,0,1,0,0,0
3190,hugo_les_miserables_idylle_plumet_epopee_st_denis,Livre_douzieme_Corinthe,Chapitre_VIII_Plusieurs_points_dinterrog,4.0,"{'occurrence': 10, 'mention_ratio': 0.049}","{'ratio': 0.4, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 0.8, 'inference': {'Singular': 0.0, 'Plural': 1.0}, 'max': 1.0, 'argmax': 'Plural'}","{'proper': [], 'common': [{'n': 'messieurs', 'c': 4}, {'n': '\xa0', 'c': 1}, {'n': 'mes bons', 'c': 1}], 'pronoun': [{'n': 'nous', 'c': 3}, {'n': '-vous', 'c': 1}]}","[{'w': 'entreprendre', 'i': 28}, {'w': 'omettre', 'i': 69}, {'w': 'être', 'i': 298}, {'w': 'désirer', 'i': 549}]","[{'w': 'dire', 'i': 648}]",[],[],0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0
3191,hugo_les_miserables_idylle_plumet_epopee_st_denis,Livre_douzieme_Corinthe,Chapitre_VIII_Plusieurs_points_dinterrog,5.0,"{'occurrence': 9, 'mention_ratio': 0.0441}","{'ratio': 0, 'inference': {'Male': 0, 'Female': 0}, 'max': 0, 'argmax': 'Null'}","{'ratio': 0.7778, 'inference': {'Singular': 0.0, 'Plural': 1.0}, 'max': 1.0, 'argmax': 'Plural'}","{'proper': [], 'common': [{'n': 'ces hommes intrépides', 'c': 1}, {'n': '\xa0', 'c': 1}], 'pronoun': [{'n': 'nous', 'c': 5}, {'n': 'qui', 'c': 1}, {'n': 'notre', 'c': 1}]}","[{'w': 'entrer', 'i': 1139}, {'w': 'être', 'i': 1325}, {'w': 'falloir', 'i': 1351}, {'w': 'partager', 'i': 1416}, {'w': 'aller', 'i': 1628}]",[],"[{'w': 'intrépide', 'i': 1133}, {'w': 'prêtre', 'i': 1336}, {'w': 'hostie', 'i': 1344}]","[{'w': 'combat', 'i': 1358}]",0,0,0,0,0,0,0,0,0,2,4,0,1,1,0,0,1
3192,hugo_les_miserables_idylle_plumet_epopee_st_denis,Livre_douzieme_Corinthe,Chapitre_VIII_Plusieurs_points_dinterrog,6.0,"{'occurrence': 8, 'mention_ratio': 0.0392}","{'ratio': 0.75, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'le cabuc', 'c': 1}, {'n': 'du cabuc', 'c': 1}], 'common': [{'n': 'le vieillard', 'c': 1}], 'pronoun': [{'n': 'son', 'c': 1}, {'n': 'il', 'c': 1}, {'n': 'le', 'c': 1}, {'n': 'lui', 'c': 1}, {'n': 'lui-même', 'c': 1}]}","[{'w': 'prendre', 'i': 587}, {'w': 'coucher', 'i': 591}, {'w': 'affaisser', 'i': 691}]","[{'w': 'voir', 'i': 616}]","[{'w': 'bas', 'i': 603}]","[{'w': 'fusil', 'i': 589}, {'w': 'collet', 'i': 839}]",0,0,0,0,0,0,0,0,0,3,1,1,0,2,0,0,0
3193,hugo_les_miserables_idylle_plumet_epopee_st_denis,Livre_douzieme_Corinthe,Chapitre_VIII_Plusieurs_points_dinterrog,7.0,"{'occurrence': 8, 'mention_ratio': 0.0392}","{'ratio': 0.5, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 0.75, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'le cabuc', 'c': 1}, {'n': 'claquesous', 'c': 1}, {'n': 'du cabuc', 'c': 1}], 'common': [{'n': 'le petit jeune homme', 'c': 1}, {'n': 'ce garçon', 'c': 1}], 'pronoun': [{'n': 'qui', 'c': 2}, {'n': 'lui', 'c': 1}]}","[{'w': 'avoir', 'i': 1917}, {'w': 'venir', 'i': 1925}]","[{'w': 'revoir', 'i': 1896}]","[{'w': 'petit', 'i': 1901}, {'w': 'jeune', 'i': 1902}]","[{'w': 'mort', 'i': 1829}, {'w': 'air', 'i': 1919}]",0,0,0,0,0,0,0,1,0,1,0,1,0,0,3,0,1
3194,hugo_les_miserables_idylle_plumet_epopee_st_denis,Livre_douzieme_Corinthe,Chapitre_VIII_Plusieurs_points_dinterrog,8.0,"{'occurrence': 7, 'mention_ratio': 0.034300000000000004}","{'ratio': 0.42860000000000004, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'enjolras', 'c': 1}], 'common': [], 'pronoun': [{'n': 'il', 'c': 3}, {'n': 'son', 'c': 2}, {'n': 'ses', 'c': 1}]}","[{'w': 'quitter', 'i': 1076}, {'w': 'laisser', 'i': 1085}, {'w': 'remettre', 'i': 1092}, {'w': 'prendre', 'i': 1103}]",[],[],"[{'w': 'gousset', 'i': 1097}, {'w': 'genou', 'i': 1114}, {'w': 'pistolet', 'i': 1127}]",1,0,1,0,0,1,0,0,0,1,0,1,0,2,0,0,0
3195,hugo_les_miserables_idylle_plumet_epopee_st_denis,Livre_douzieme_Corinthe,Chapitre_VIII_Plusieurs_points_dinterrog,9.0,"{'occurrence': 6, 'mention_ratio': 0.029400000000000003}","{'ratio': 0.5, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 0.8333, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'enjolras', 'c': 1}], 'common': [{'n': 'le frêle jeune homme de vingt ans', 'c': 1}], 'pronoun': [{'n': 'il', 'c': 2}, {'n': 'sa', 'c': 1}, {'n': '-il', 'c': 1}]}","[{'w': 'avoir', 'i': 816}, {'w': 'arriver', 'i': 829}, {'w': 'empoigner', 'i': 833}, {'w': 'plier', 'i': 873}, {'w': 'agenouiller', 'i': 884}]",[],"[{'w': 'frêle', 'i': 867}, {'w': 'jeune', 'i': 868}]","[{'w': 'pistolet', 'i': 818}, {'w': 'main', 'i': 836}]",3,0,1,0,0,0,0,0,0,1,2,0,0,1,1,0,0
